,spin_landing,time,session_spin_count
0,16,2020-10-22 20:18:26.796107,1
1,35,2020-10-22 20:18:36.222288,2
2, 6 ,2020-10-22 20:18:38.873544,3
3,23,2020-10-22 20:18:42.233015,4
4,25,2020-10-22 20:18:43.305901,5
5,10,2020-10-22 20:18:54.322170,6
6,28,2020-10-22 20:18:59.751724,7
7,10,2020-10-22 20:19:04.216421,8
8,36,2020-10-22 20:19:10.207041,9
9,22,2020-10-22 20:19:12.768872,10
10,22,2020-10-22 20:19:13.602694,11
11,30,2020-10-22 20:19:16.004268,12
12, 3 ,2020-10-22 20:19:18.268196,13
13, 9 ,2020-10-22 20:19:21.229754,14
14, 2 ,2020-10-22 20:19:23.166287,15
15,17,2020-10-22 20:19:27.625828,16
16, 7 ,2020-10-22 20:19:33.512420,17
17,17,2020-10-22 20:19:36.204349,18
18,24,2020-10-22 20:19:39.999396,19
19,35,2020-10-22 20:19:42.538446,20
20,22,2020-10-22 20:19:45.584802,21
21,23,2020-10-22 20:19:50.964927,22
22,12,2020-10-22 20:19:52.830927,23
23,36,2020-10-22 20:19:54.553525,24
24,28,2020-10-22 20:19:59.414707,25
25,25,2020-10-22 20:20:03.910518,26
26,31,2020-10-22 20:20:08.800017,27
27,21,2020-10-22 20:20:13.753658,28
28,34,2020-10-22 20:20:17.402882,29
29, 4 ,2020-10-22 20:20:20.996876,30
30,15,2020-10-22 20:20:28.906066,31
31,14,2020-10-22 20:20:30.588079,32
32, 9 ,2020-10-22 20:20:32.670920,33
33, 0 ,2020-10-22 20:20:34.897714,34
34,25,2020-10-22 20:20:39.541694,35
35,29,2020-10-22 20:20:41.992293,36
36,13,2020-10-22 20:20:44.576907,37
37,19,2020-10-22 20:20:47.390913,38
38, 0 ,2020-10-22 20:20:49.774449,39
39,25,2020-10-22 20:20:53.542727,40
40,16,2020-10-22 20:20:55.842817,41
41,17,2020-10-22 20:21:03.312612,42
42,14,2020-10-22 20:21:05.373643,43
43,31,2020-10-22 20:21:14.579553,44
44,34,2020-10-22 20:21:22.139618,45
45, 5 ,2020-10-22 20:21:24.503889,46
46,30,2020-10-22 20:21:32.362786,47
47,20,2020-10-22 20:21:33.967487,48
48,10,2020-10-22 20:21:36.111743,49
49,29,2020-10-22 20:21:38.147356,50
50,32,2020-10-22 20:21:56.067697,51
51,18,2020-10-22 20:22:01.567053,52
52,12,2020-10-22 20:22:03.553399,53
53,12,2020-10-22 20:22:04.378251,54
54,15,2020-10-22 20:22:07.438298,55
55,14,2020-10-22 20:22:12.205657,56
56,23,2020-10-22 20:22:28.098726,57
57,21,2020-10-22 20:22:35.046924,58
58,34,2020-10-22 20:22:39.511068,59
59,26,2020-10-22 20:23:13.205573,60
60, 3 ,2020-10-22 20:23:17.033353,61
61, 7 ,2020-10-22 20:23:18.937212,62
62,32,2020-10-22 20:23:20.781693,63
63,18,2020-10-22 20:23:32.305777,64
64,14,2020-10-22 20:23:35.959873,65
65,16,2020-10-22 20:23:41.730016,66
66,21,2020-10-22 20:23:45.645280,67
67,30,2020-10-22 20:23:49.032958,68
68,28,2020-10-22 20:23:53.389567,69
69,30,2020-10-22 20:23:58.796351,70
70,16,2020-10-22 20:24:04.452291,71
71,31,2020-10-22 20:24:07.535790,72
72, 3 ,2020-10-22 20:24:14.064724,73
73,17,2020-10-22 20:24:19.773748,74
74,19,2020-10-22 20:24:22.558234,75
75,13,2020-10-22 20:24:28.086258,76
76,23,2020-10-22 20:24:30.423003,77
77,19,2020-10-22 20:24:35.007115,78
78,23,2020-10-22 20:24:41.433275,79
79,36,2020-10-22 20:24:43.771921,80
80,22,2020-10-22 20:24:46.802278,81
81,17,2020-10-22 20:24:49.021966,82
82,34,2020-10-22 20:24:51.589645,83
83,19,2020-10-22 20:24:52.958729,84
84,19,2020-10-22 20:24:54.479441,85
85,36,2020-10-22 20:24:57.784445,86
86,14,2020-10-22 20:24:59.237889,87
87, 5 ,2020-10-22 20:25:01.722094,88
88,36,2020-10-22 20:25:03.963326,89
89,18,2020-10-22 20:25:07.667087,90
90, 0 ,2020-10-22 20:25:09.191758,91
91,17,2020-10-22 20:25:12.108561,92
92,19,2020-10-22 20:25:14.490216,93
93,12,2020-10-22 20:25:16.928234,94
94,22,2020-10-22 20:25:19.974600,95
95, 3 ,2020-10-22 20:25:26.082730,96
96,22,2020-10-22 20:25:29.671535,97
97,23,2020-10-22 20:25:39.010919,98
98, 9 ,2020-10-22 20:25:42.511002,99
99,26,2020-10-22 20:25:50.307298,100
100, 6 ,2020-10-22 20:25:52.426305,101
101,27,2020-10-22 20:25:54.767959,102
102,12,2020-10-22 20:25:58.486458,103
103,18,2020-10-22 20:26:02.070015,104
104,21,2020-10-22 20:26:06.195906,105
105, 6 ,2020-10-22 20:26:09.225498,106
106,19,2020-10-22 20:26:12.329015,107
107,24,2020-10-22 20:26:16.756875,108
108,28,2020-10-22 20:26:20.539836,109
109,19,2020-10-22 20:26:27.759278,110
110, 2 ,2020-10-22 20:26:30.673188,111
111, 3 ,2020-10-22 20:26:31.380149,112
112, 2 ,2020-10-22 20:26:33.621508,113
113,27,2020-10-22 20:26:35.265115,114
114,13,2020-10-22 20:26:36.980206,115
